sample_id,split,oracle_scenario_type,diagnostic_residual_type,turn,message,message_history,previous_other_questions,retrieval_category,active_evidence,disclosed_evidence,superseded_evidence,override_applied,fallback_activated,fallback_reasons,exact_all_phrases_candidate_count,exact_highest_match_count,exact_highest_tier_candidate_count,exact_top_10_candidates,oracle_target_asin,diagnostic_exact_target_rank,exact_stateful_bm25_rrf_top_10_candidates,diagnostic_exact_stateful_bm25_rrf_target_rank,exact_field_aware_bm25_rrf_top_10_candidates,diagnostic_exact_field_aware_bm25_rrf_target_rank,exact_dense_rrf_top_10_candidates,diagnostic_exact_dense_rrf_target_rank,exact_generic_field_dense_rrf_top_10_candidates,diagnostic_exact_generic_field_dense_rrf_target_rank
public_0182,evaluation,browsing,weak_success,8,I don't have an additional preference for other.,"[""I'm looking for Card & ID Cases Card Cases, but I'm still exploring."", ""For that, what matters is: UPDATED ALUMINUM WALLET with high quality aluminum materials and Environmentally friendly plastic(ABS) clasp closure; color: black."", ""For that, what matters is: PEACE OF MIND when Travelling: It is a Must Have a protector case ID slots when on vacations or traveling overseas. Using on public transportation and crowded places - keep the wor; MOST RELIABLE RFID BLOCKING PROTECTION. Most RFID blocking hard shell aluma wallets can NOT block 125KHz signals. But Elfish metal id cases are able to Block both 13.56 MHz and 125."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}, {""after_turn"": 2, ""ask_attribute"": ""other""}, {""after_turn"": 3, ""ask_attribute"": ""other""}, {""after_turn"": 4, ""ask_attribute"": ""other""}, {""after_turn"": 5, ""ask_attribute"": ""other""}, {""after_turn"": 6, ""ask_attribute"": ""other""}, {""after_turn"": 7, ""ask_attribute"": ""other""}]",Card & ID Cases Card Cases,"[""UPDATED ALUMINUM WALLET with high quality aluminum materials and Environmentally friendly plastic(ABS) clasp closure"", ""color: black"", ""PEACE OF MIND when Travelling: It is a Must Have a protector case ID slots when on vacations or traveling overseas. Using on public transportation and crowded places - keep the wor"", ""MOST RELIABLE RFID BLOCKING PROTECTION. Most RFID blocking hard shell aluma wallets can NOT block 125KHz signals. But Elfish metal id cases are able to Block both 13.56 MHz and 125""]","[""UPDATED ALUMINUM WALLET with high quality aluminum materials and Environmentally friendly plastic(ABS) clasp closure"", ""color: black"", ""PEACE OF MIND when Travelling: It is a Must Have a protector case ID slots when on vacations or traveling overseas. Using on public transportation and crowded places - keep the wor"", ""MOST RELIABLE RFID BLOCKING PROTECTION. Most RFID blocking hard shell aluma wallets can NOT block 125KHz signals. But Elfish metal id cases are able to Block both 13.56 MHz and 125""]",[],True,False,[],1,5,1,"[""B0C5XBLB2P"", ""B07L6LHFB9"", ""B09ZJZWXVF"", ""B0896RNCZK"", ""B09ZPLJ2LF"", ""B01J2D0E06"", ""B075632CZC"", ""B08M466L1T"", ""B07RCYMNYY"", ""B01K6LOVSE""]",B0C5XBLB2P,1,"[""B0C5XBLB2P"", ""B07L6LHFB9"", ""B09ZJZWXVF"", ""B0896RNCZK"", ""B09ZPLJ2LF"", ""B01J2D0E06"", ""B075632CZC"", ""B08M466L1T"", ""B07RCYMNYY"", ""B01K6LOVSE""]",1,"[""B0C5XBLB2P"", ""B07L6LHFB9"", ""B09ZJZWXVF"", ""B0896RNCZK"", ""B09ZPLJ2LF"", ""B01J2D0E06"", ""B075632CZC"", ""B08M466L1T"", ""B07RCYMNYY"", ""B01K6LOVSE""]",1,"[""B0C5XBLB2P"", ""B07L6LHFB9"", ""B09ZJZWXVF"", ""B0896RNCZK"", ""B09ZPLJ2LF"", ""B01J2D0E06"", ""B075632CZC"", ""B08M466L1T"", ""B07RCYMNYY"", ""B01K6LOVSE""]",1,"[""B0C5XBLB2P"", ""B07L6LHFB9"", ""B09ZJZWXVF"", ""B0896RNCZK"", ""B09ZPLJ2LF"", ""B01J2D0E06"", ""B075632CZC"", ""B08M466L1T"", ""B07RCYMNYY"", ""B01K6LOVSE""]",1
public_0182,evaluation,browsing,weak_success,9,I don't have an additional preference for other.,"[""I'm looking for Card & ID Cases Card Cases, but I'm still exploring."", ""For that, what matters is: UPDATED ALUMINUM WALLET with high quality aluminum materials and Environmentally friendly plastic(ABS) clasp closure; color: black."", ""For that, what matters is: PEACE OF MIND when Travelling: It is a Must Have a protector case ID slots when on vacations or traveling overseas. Using on public transportation and crowded places - keep the wor; MOST RELIABLE RFID BLOCKING PROTECTION. Most RFID blocking hard shell aluma wallets can NOT block 125KHz signals. But Elfish metal id cases are able to Block both 13.56 MHz and 125."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}, {""after_turn"": 2, ""ask_attribute"": ""other""}, {""after_turn"": 3, ""ask_attribute"": ""other""}, {""after_turn"": 4, ""ask_attribute"": ""other""}, {""after_turn"": 5, ""ask_attribute"": ""other""}, {""after_turn"": 6, ""ask_attribute"": ""other""}, {""after_turn"": 7, ""ask_attribute"": ""other""}, {""after_turn"": 8, ""ask_attribute"": ""other""}]",Card & ID Cases Card Cases,"[""UPDATED ALUMINUM WALLET with high quality aluminum materials and Environmentally friendly plastic(ABS) clasp closure"", ""color: black"", ""PEACE OF MIND when Travelling: It is a Must Have a protector case ID slots when on vacations or traveling overseas. Using on public transportation and crowded places - keep the wor"", ""MOST RELIABLE RFID BLOCKING PROTECTION. Most RFID blocking hard shell aluma wallets can NOT block 125KHz signals. But Elfish metal id cases are able to Block both 13.56 MHz and 125""]","[""UPDATED ALUMINUM WALLET with high quality aluminum materials and Environmentally friendly plastic(ABS) clasp closure"", ""color: black"", ""PEACE OF MIND when Travelling: It is a Must Have a protector case ID slots when on vacations or traveling overseas. Using on public transportation and crowded places - keep the wor"", ""MOST RELIABLE RFID BLOCKING PROTECTION. Most RFID blocking hard shell aluma wallets can NOT block 125KHz signals. But Elfish metal id cases are able to Block both 13.56 MHz and 125""]",[],True,False,[],1,5,1,"[""B0C5XBLB2P"", ""B07L6LHFB9"", ""B09ZJZWXVF"", ""B0896RNCZK"", ""B09ZPLJ2LF"", ""B01J2D0E06"", ""B075632CZC"", ""B08M466L1T"", ""B07RCYMNYY"", ""B01K6LOVSE""]",B0C5XBLB2P,1,"[""B0C5XBLB2P"", ""B07L6LHFB9"", ""B09ZJZWXVF"", ""B0896RNCZK"", ""B09ZPLJ2LF"", ""B01J2D0E06"", ""B075632CZC"", ""B08M466L1T"", ""B07RCYMNYY"", ""B01K6LOVSE""]",1,"[""B0C5XBLB2P"", ""B07L6LHFB9"", ""B09ZJZWXVF"", ""B0896RNCZK"", ""B09ZPLJ2LF"", ""B01J2D0E06"", ""B075632CZC"", ""B08M466L1T"", ""B07RCYMNYY"", ""B01K6LOVSE""]",1,"[""B0C5XBLB2P"", ""B07L6LHFB9"", ""B09ZJZWXVF"", ""B0896RNCZK"", ""B09ZPLJ2LF"", ""B01J2D0E06"", ""B075632CZC"", ""B08M466L1T"", ""B07RCYMNYY"", ""B01K6LOVSE""]",1,"[""B0C5XBLB2P"", ""B07L6LHFB9"", ""B09ZJZWXVF"", ""B0896RNCZK"", ""B09ZPLJ2LF"", ""B01J2D0E06"", ""B075632CZC"", ""B08M466L1T"", ""B07RCYMNYY"", ""B01K6LOVSE""]",1
public_0182,evaluation,browsing,weak_success,10,I don't have an additional preference for other.,"[""I'm looking for Card & ID Cases Card Cases, but I'm still exploring."", ""For that, what matters is: UPDATED ALUMINUM WALLET with high quality aluminum materials and Environmentally friendly plastic(ABS) clasp closure; color: black."", ""For that, what matters is: PEACE OF MIND when Travelling: It is a Must Have a protector case ID slots when on vacations or traveling overseas. Using on public transportation and crowded places - keep the wor; MOST RELIABLE RFID BLOCKING PROTECTION. Most RFID blocking hard shell aluma wallets can NOT block 125KHz signals. But Elfish metal id cases are able to Block both 13.56 MHz and 125."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}, {""after_turn"": 2, ""ask_attribute"": ""other""}, {""after_turn"": 3, ""ask_attribute"": ""other""}, {""after_turn"": 4, ""ask_attribute"": ""other""}, {""after_turn"": 5, ""ask_attribute"": ""other""}, {""after_turn"": 6, ""ask_attribute"": ""other""}, {""after_turn"": 7, ""ask_attribute"": ""other""}, {""after_turn"": 8, ""ask_attribute"": ""other""}, {""after_turn"": 9, ""ask_attribute"": ""other""}]",Card & ID Cases Card Cases,"[""UPDATED ALUMINUM WALLET with high quality aluminum materials and Environmentally friendly plastic(ABS) clasp closure"", ""color: black"", ""PEACE OF MIND when Travelling: It is a Must Have a protector case ID slots when on vacations or traveling overseas. Using on public transportation and crowded places - keep the wor"", ""MOST RELIABLE RFID BLOCKING PROTECTION. Most RFID blocking hard shell aluma wallets can NOT block 125KHz signals. But Elfish metal id cases are able to Block both 13.56 MHz and 125""]","[""UPDATED ALUMINUM WALLET with high quality aluminum materials and Environmentally friendly plastic(ABS) clasp closure"", ""color: black"", ""PEACE OF MIND when Travelling: It is a Must Have a protector case ID slots when on vacations or traveling overseas. Using on public transportation and crowded places - keep the wor"", ""MOST RELIABLE RFID BLOCKING PROTECTION. Most RFID blocking hard shell aluma wallets can NOT block 125KHz signals. But Elfish metal id cases are able to Block both 13.56 MHz and 125""]",[],True,False,[],1,5,1,"[""B0C5XBLB2P"", ""B07L6LHFB9"", ""B09ZJZWXVF"", ""B0896RNCZK"", ""B09ZPLJ2LF"", ""B01J2D0E06"", ""B075632CZC"", ""B08M466L1T"", ""B07RCYMNYY"", ""B01K6LOVSE""]",B0C5XBLB2P,1,"[""B0C5XBLB2P"", ""B07L6LHFB9"", ""B09ZJZWXVF"", ""B0896RNCZK"", ""B09ZPLJ2LF"", ""B01J2D0E06"", ""B075632CZC"", ""B08M466L1T"", ""B07RCYMNYY"", ""B01K6LOVSE""]",1,"[""B0C5XBLB2P"", ""B07L6LHFB9"", ""B09ZJZWXVF"", ""B0896RNCZK"", ""B09ZPLJ2LF"", ""B01J2D0E06"", ""B075632CZC"", ""B08M466L1T"", ""B07RCYMNYY"", ""B01K6LOVSE""]",1,"[""B0C5XBLB2P"", ""B07L6LHFB9"", ""B09ZJZWXVF"", ""B0896RNCZK"", ""B09ZPLJ2LF"", ""B01J2D0E06"", ""B075632CZC"", ""B08M466L1T"", ""B07RCYMNYY"", ""B01K6LOVSE""]",1,"[""B0C5XBLB2P"", ""B07L6LHFB9"", ""B09ZJZWXVF"", ""B0896RNCZK"", ""B09ZPLJ2LF"", ""B01J2D0E06"", ""B075632CZC"", ""B08M466L1T"", ""B07RCYMNYY"", ""B01K6LOVSE""]",1
public_0188,calibration,buying,weak_success,1,I'm looking for Handbags & Wallets Crossbody Bags. A key requirement is: leather.,"[""I'm looking for Handbags & Wallets Crossbody Bags. A key requirement is: leather.""]",[],Handbags & Wallets Crossbody Bags,"[""leather""]","[""leather""]",[],True,True,"[""highest_exact_match_tier_exceeds_top_10""]",147,2,147,"[""B07Z54KB8V"", ""B096NDXZ3X"", ""B07XJ7496T"", ""B0C3GP1BG9"", ""B07ZFX8Z8L"", ""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B015VNVBDK"", ""B01LYTBEAH"", ""B07KPQ4KXM""]",B0B5ZS2J2W,6,"[""B0C3GP1BG9"", ""B0BNL5B54Z"", ""B07S8NW7PV"", ""B0BZRCYNCG"", ""B01IFU2L26"", ""B09RTYB1GG"", ""B07G6WBSX9"", ""B07K16566V"", ""B07FCCVMCX"", ""B087QMPXPV""]",,"[""B0BNL5B54Z"", ""B07T6G3W5Y"", ""B0BZRCYNCG"", ""B0C3GP1BG9"", ""B08ZXTQC8P"", ""B09GXCZQLV"", ""B09JWBKRLX"", ""B0832WHYH3"", ""B07XJ7496T"", ""B0B5ZS2J2W""]",10,"[""B07XJ7496T"", ""B08ZXTQC8P"", ""B0B5ZS2J2W"", ""B09JWBKRLX"", ""B09GXCZQLV"", ""B07M774DH5"", ""B0832WHYH3"", ""B015VNVBDK"", ""B07T6Y4T31"", ""B096NDXZ3X""]",3,"[""B07G6WBSX9"", ""B0832WHYH3"", ""B08ZXTQC8P"", ""B09JWBKRLX"", ""B0BNL5B54Z"", ""B07XJ7496T"", ""B0C3GP1BG9"", ""B09GXCZQLV"", ""B0BZRCYNCG"", ""B07S8NW7PV""]",
public_0188,calibration,buying,weak_success,2,"For that, what matters is: Artificial Leather,Leather,Pu Leather; Imported.","[""I'm looking for Handbags & Wallets Crossbody Bags. A key requirement is: leather."", ""For that, what matters is: Artificial Leather,Leather,Pu Leather; Imported.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}]",Handbags & Wallets Crossbody Bags,"[""leather"", ""Artificial Leather,Leather,Pu Leather"", ""Imported""]","[""leather"", ""Artificial Leather,Leather,Pu Leather"", ""Imported""]",[],True,False,[],1,4,1,"[""B0B5ZS2J2W"", ""B0C3GP1BG9"", ""B0BNL5B54Z"", ""B07T6G3W5Y"", ""B0BZRCYNCG"", ""B074KHCJF1"", ""B01ETGZ438"", ""B09JWBKRLX"", ""B08ZXTQC8P"", ""B00AEIMO16""]",B0B5ZS2J2W,1,"[""B0B5ZS2J2W"", ""B0C3GP1BG9"", ""B0BNL5B54Z"", ""B07T6G3W5Y"", ""B0BZRCYNCG"", ""B074KHCJF1"", ""B01ETGZ438"", ""B09JWBKRLX"", ""B08ZXTQC8P"", ""B00AEIMO16""]",1,"[""B0B5ZS2J2W"", ""B0C3GP1BG9"", ""B0BNL5B54Z"", ""B07T6G3W5Y"", ""B0BZRCYNCG"", ""B074KHCJF1"", ""B01ETGZ438"", ""B09JWBKRLX"", ""B08ZXTQC8P"", ""B00AEIMO16""]",1,"[""B0B5ZS2J2W"", ""B0C3GP1BG9"", ""B0BNL5B54Z"", ""B07T6G3W5Y"", ""B0BZRCYNCG"", ""B074KHCJF1"", ""B01ETGZ438"", ""B09JWBKRLX"", ""B08ZXTQC8P"", ""B00AEIMO16""]",1,"[""B0B5ZS2J2W"", ""B0C3GP1BG9"", ""B0BNL5B54Z"", ""B07T6G3W5Y"", ""B0BZRCYNCG"", ""B074KHCJF1"", ""B01ETGZ438"", ""B09JWBKRLX"", ""B08ZXTQC8P"", ""B00AEIMO16""]",1
public_0188,calibration,buying,weak_success,3,"For that, what matters is: Zipper closure.","[""I'm looking for Handbags & Wallets Crossbody Bags. A key requirement is: leather."", ""For that, what matters is: Artificial Leather,Leather,Pu Leather; Imported."", ""For that, what matters is: Zipper closure.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}, {""after_turn"": 2, ""ask_attribute"": ""other""}]",Handbags & Wallets Crossbody Bags,"[""leather"", ""Artificial Leather,Leather,Pu Leather"", ""Imported"", ""Zipper closure""]","[""leather"", ""Artificial Leather,Leather,Pu Leather"", ""Imported"", ""Zipper closure""]",[],True,False,[],1,5,1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",B0B5ZS2J2W,1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1
public_0188,calibration,buying,weak_success,4,I don't have an additional preference for other.,"[""I'm looking for Handbags & Wallets Crossbody Bags. A key requirement is: leather."", ""For that, what matters is: Artificial Leather,Leather,Pu Leather; Imported."", ""For that, what matters is: Zipper closure."", ""I don't have an additional preference for other.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}, {""after_turn"": 2, ""ask_attribute"": ""other""}, {""after_turn"": 3, ""ask_attribute"": ""other""}]",Handbags & Wallets Crossbody Bags,"[""leather"", ""Artificial Leather,Leather,Pu Leather"", ""Imported"", ""Zipper closure""]","[""leather"", ""Artificial Leather,Leather,Pu Leather"", ""Imported"", ""Zipper closure""]",[],True,False,[],1,5,1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",B0B5ZS2J2W,1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1
public_0188,calibration,buying,weak_success,5,I don't have an additional preference for other.,"[""I'm looking for Handbags & Wallets Crossbody Bags. A key requirement is: leather."", ""For that, what matters is: Artificial Leather,Leather,Pu Leather; Imported."", ""For that, what matters is: Zipper closure."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}, {""after_turn"": 2, ""ask_attribute"": ""other""}, {""after_turn"": 3, ""ask_attribute"": ""other""}, {""after_turn"": 4, ""ask_attribute"": ""other""}]",Handbags & Wallets Crossbody Bags,"[""leather"", ""Artificial Leather,Leather,Pu Leather"", ""Imported"", ""Zipper closure""]","[""leather"", ""Artificial Leather,Leather,Pu Leather"", ""Imported"", ""Zipper closure""]",[],True,False,[],1,5,1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",B0B5ZS2J2W,1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1
public_0188,calibration,buying,weak_success,6,I don't have an additional preference for other.,"[""I'm looking for Handbags & Wallets Crossbody Bags. A key requirement is: leather."", ""For that, what matters is: Artificial Leather,Leather,Pu Leather; Imported."", ""For that, what matters is: Zipper closure."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}, {""after_turn"": 2, ""ask_attribute"": ""other""}, {""after_turn"": 3, ""ask_attribute"": ""other""}, {""after_turn"": 4, ""ask_attribute"": ""other""}, {""after_turn"": 5, ""ask_attribute"": ""other""}]",Handbags & Wallets Crossbody Bags,"[""leather"", ""Artificial Leather,Leather,Pu Leather"", ""Imported"", ""Zipper closure""]","[""leather"", ""Artificial Leather,Leather,Pu Leather"", ""Imported"", ""Zipper closure""]",[],True,False,[],1,5,1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",B0B5ZS2J2W,1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1
public_0188,calibration,buying,weak_success,7,I don't have an additional preference for other.,"[""I'm looking for Handbags & Wallets Crossbody Bags. A key requirement is: leather."", ""For that, what matters is: Artificial Leather,Leather,Pu Leather; Imported."", ""For that, what matters is: Zipper closure."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}, {""after_turn"": 2, ""ask_attribute"": ""other""}, {""after_turn"": 3, ""ask_attribute"": ""other""}, {""after_turn"": 4, ""ask_attribute"": ""other""}, {""after_turn"": 5, ""ask_attribute"": ""other""}, {""after_turn"": 6, ""ask_attribute"": ""other""}]",Handbags & Wallets Crossbody Bags,"[""leather"", ""Artificial Leather,Leather,Pu Leather"", ""Imported"", ""Zipper closure""]","[""leather"", ""Artificial Leather,Leather,Pu Leather"", ""Imported"", ""Zipper closure""]",[],True,False,[],1,5,1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",B0B5ZS2J2W,1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1
public_0188,calibration,buying,weak_success,8,I don't have an additional preference for other.,"[""I'm looking for Handbags & Wallets Crossbody Bags. A key requirement is: leather."", ""For that, what matters is: Artificial Leather,Leather,Pu Leather; Imported."", ""For that, what matters is: Zipper closure."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}, {""after_turn"": 2, ""ask_attribute"": ""other""}, {""after_turn"": 3, ""ask_attribute"": ""other""}, {""after_turn"": 4, ""ask_attribute"": ""other""}, {""after_turn"": 5, ""ask_attribute"": ""other""}, {""after_turn"": 6, ""ask_attribute"": ""other""}, {""after_turn"": 7, ""ask_attribute"": ""other""}]",Handbags & Wallets Crossbody Bags,"[""leather"", ""Artificial Leather,Leather,Pu Leather"", ""Imported"", ""Zipper closure""]","[""leather"", ""Artificial Leather,Leather,Pu Leather"", ""Imported"", ""Zipper closure""]",[],True,False,[],1,5,1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",B0B5ZS2J2W,1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1,"[""B0B5ZS2J2W"", ""B0BNL5B54Z"", ""B00SV9RW6C"", ""B083VHP6BM"", ""B088WWXD2P"", ""B07MYVS3F6"", ""B08SBJ4HD6"", ""B0758SP79D"", ""B07YB6K599"", ""B06Y5SB28W""]",1
