sample_id,scenario_type,constraint_position,constraint,field,occurs_exactly_in_target_field,all_matching_fields,matching_field_count,category_only_target_rank,with_constraint_target_rank,rank_improvement,oracle_only
public_0096,intent_override,2,"95% Polyester, 5% Spandex",description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0096,intent_override,2,"95% Polyester, 5% Spandex",categories,False,"[""features""]",1,835,835,0,True
public_0096,intent_override,2,"95% Polyester, 5% Spandex",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0096,intent_override,2,"95% Polyester, 5% Spandex",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0096,intent_override,3,Imported,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0096,intent_override,3,Imported,features,True,"[""features""]",1,not_retrieved,14465,,True
public_0096,intent_override,3,Imported,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0096,intent_override,3,Imported,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0096,intent_override,3,Imported,categories,False,"[""features""]",1,835,835,0,True
public_0096,intent_override,3,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0096,intent_override,3,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0096,intent_override,4,Pull On closure,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0096,intent_override,4,Pull On closure,features,True,"[""features""]",1,not_retrieved,6927,,True
public_0096,intent_override,4,Pull On closure,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0096,intent_override,4,Pull On closure,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0096,intent_override,4,Pull On closure,categories,False,"[""features""]",1,835,843,-8,True
public_0096,intent_override,4,Pull On closure,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0096,intent_override,4,Pull On closure,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0097,buying,1,polyester,title,False,"[""features""]",1,138,188,-50,True
public_0097,buying,1,polyester,features,True,"[""features""]",1,not_retrieved,9159,,True
public_0097,buying,1,polyester,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0097,buying,1,polyester,description,False,"[""features""]",1,123,202,-79,True
public_0097,buying,1,polyester,categories,False,"[""features""]",1,82,82,0,True
public_0097,buying,1,polyester,store,False,"[""features""]",1,20,20,0,True
public_0097,buying,1,polyester,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0097,buying,2,92% Polyester,title,False,"[""features""]",1,138,189,-51,True
public_0097,buying,2,92% Polyester,features,True,"[""features""]",1,not_retrieved,198,,True
public_0097,buying,2,92% Polyester,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0097,buying,2,92% Polyester,description,False,"[""features""]",1,123,258,-135,True
public_0097,buying,2,92% Polyester,categories,False,"[""features""]",1,82,82,0,True
public_0097,buying,2,92% Polyester,store,False,"[""features""]",1,20,20,0,True
public_0097,buying,2,92% Polyester,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0097,buying,3,Elastic closure,title,False,"[""features""]",1,138,266,-128,True
public_0097,buying,3,Elastic closure,features,True,"[""features""]",1,not_retrieved,1800,,True
public_0097,buying,3,Elastic closure,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0097,buying,3,Elastic closure,description,False,"[""features""]",1,123,308,-185,True
public_0097,buying,3,Elastic closure,categories,False,"[""features""]",1,82,82,0,True
public_0097,buying,3,Elastic closure,store,False,"[""features""]",1,20,20,0,True
public_0097,buying,3,Elastic closure,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0097,buying,4,Machine Wash,title,False,"[""features""]",1,138,187,-49,True
public_0097,buying,4,Machine Wash,features,True,"[""features""]",1,not_retrieved,4923,,True
public_0097,buying,4,Machine Wash,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0097,buying,4,Machine Wash,description,False,"[""features""]",1,123,533,-410,True
public_0097,buying,4,Machine Wash,categories,False,"[""features""]",1,82,82,0,True
public_0097,buying,4,Machine Wash,store,False,"[""features""]",1,20,23,-3,True
public_0097,buying,4,Machine Wash,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0098,browsing,1,polyester,title,False,"[""features""]",1,374,425,-51,True
public_0098,browsing,1,polyester,features,True,"[""features""]",1,not_retrieved,8082,,True
public_0098,browsing,1,polyester,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0098,browsing,1,polyester,description,False,"[""features""]",1,135,196,-61,True
public_0098,browsing,1,polyester,categories,False,"[""features""]",1,478,478,0,True
public_0098,browsing,1,polyester,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0098,browsing,1,polyester,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0098,browsing,2,100% Rubber,title,False,"[""features""]",1,374,806,-432,True
public_0098,browsing,2,100% Rubber,features,True,"[""features""]",1,not_retrieved,2972,,True
public_0098,browsing,2,100% Rubber,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0098,browsing,2,100% Rubber,description,False,"[""features""]",1,135,277,-142,True
public_0098,browsing,2,100% Rubber,categories,False,"[""features""]",1,478,478,0,True
public_0098,browsing,2,100% Rubber,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0098,browsing,2,100% Rubber,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0098,browsing,3,Imported,title,False,"[""features""]",1,374,377,-3,True
public_0098,browsing,3,Imported,features,True,"[""features""]",1,not_retrieved,12260,,True
public_0098,browsing,3,Imported,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0098,browsing,3,Imported,description,False,"[""features""]",1,135,226,-91,True
public_0098,browsing,3,Imported,categories,False,"[""features""]",1,478,478,0,True
public_0098,browsing,3,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0098,browsing,3,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0098,browsing,4,Rubber sole,title,False,"[""features""]",1,374,699,-325,True
public_0098,browsing,4,Rubber sole,features,True,"[""features""]",1,not_retrieved,5017,,True
public_0098,browsing,4,Rubber sole,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0098,browsing,4,Rubber sole,description,False,"[""features""]",1,135,583,-448,True
public_0098,browsing,4,Rubber sole,categories,False,"[""features""]",1,478,478,0,True
public_0098,browsing,4,Rubber sole,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0098,browsing,4,Rubber sole,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0099,browsing,1,cotton,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0099,browsing,1,cotton,features,True,"[""features""]",1,not_retrieved,7435,,True
public_0099,browsing,1,cotton,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0099,browsing,1,cotton,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0099,browsing,1,cotton,categories,False,"[""features""]",1,98,98,0,True
public_0099,browsing,1,cotton,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0099,browsing,1,cotton,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0099,browsing,2,"60% Cotton, 40% Polyester",title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0099,browsing,2,"60% Cotton, 40% Polyester",features,True,"[""features""]",1,not_retrieved,309,,True
public_0099,browsing,2,"60% Cotton, 40% Polyester",details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0099,browsing,2,"60% Cotton, 40% Polyester",description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0099,browsing,2,"60% Cotton, 40% Polyester",categories,False,"[""features""]",1,98,98,0,True
public_0099,browsing,2,"60% Cotton, 40% Polyester",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0099,browsing,2,"60% Cotton, 40% Polyester",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0099,browsing,3,Imported,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0099,browsing,3,Imported,features,True,"[""features""]",1,not_retrieved,10758,,True
public_0099,browsing,3,Imported,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0099,browsing,3,Imported,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0099,browsing,3,Imported,categories,False,"[""features""]",1,98,98,0,True
public_0099,browsing,3,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0099,browsing,3,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0099,browsing,4,Drawstring closure,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0099,browsing,4,Drawstring closure,features,True,"[""features""]",1,not_retrieved,1332,,True
public_0099,browsing,4,Drawstring closure,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0099,browsing,4,Drawstring closure,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0099,browsing,4,Drawstring closure,categories,False,"[""features""]",1,98,98,0,True
public_0099,browsing,4,Drawstring closure,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0099,browsing,4,Drawstring closure,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0100,browsing,1,leather,title,True,"[""title"", ""features""]",2,953,455,498,True
public_0100,browsing,1,leather,features,True,"[""title"", ""features""]",2,2385,1049,1336,True
public_0100,browsing,1,leather,details,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0100,browsing,1,leather,description,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0100,browsing,1,leather,categories,False,"[""title"", ""features""]",2,39,39,0,True
public_0100,browsing,1,leather,store,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0100,browsing,1,leather,price,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0100,browsing,2,100% Leather,title,False,"[""features""]",1,953,478,475,True
public_0100,browsing,2,100% Leather,features,True,"[""features""]",1,2385,833,1552,True
public_0100,browsing,2,100% Leather,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0100,browsing,2,100% Leather,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0100,browsing,2,100% Leather,categories,False,"[""features""]",1,39,39,0,True
public_0100,browsing,2,100% Leather,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0100,browsing,2,100% Leather,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0100,browsing,3,Manmade sole,title,False,"[""features""]",1,953,1118,-165,True
public_0100,browsing,3,Manmade sole,features,True,"[""features""]",1,2385,956,1429,True
public_0100,browsing,3,Manmade sole,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0100,browsing,3,Manmade sole,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0100,browsing,3,Manmade sole,categories,False,"[""features""]",1,39,39,0,True
public_0100,browsing,3,Manmade sole,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0100,browsing,3,Manmade sole,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0100,browsing,4,"Platform measures approximately 0.5""",title,False,"[""features""]",1,953,1312,-359,True
public_0100,browsing,4,"Platform measures approximately 0.5""",features,True,"[""features""]",1,2385,1313,1072,True
public_0100,browsing,4,"Platform measures approximately 0.5""",details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0100,browsing,4,"Platform measures approximately 0.5""",description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0100,browsing,4,"Platform measures approximately 0.5""",categories,False,"[""features""]",1,39,39,0,True
public_0100,browsing,4,"Platform measures approximately 0.5""",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0100,browsing,4,"Platform measures approximately 0.5""",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0101,buying,1,polyester,title,False,"[""features""]",1,96,124,-28,True
public_0101,buying,1,polyester,features,True,"[""features""]",1,9,10,-1,True
public_0101,buying,1,polyester,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0101,buying,1,polyester,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0101,buying,1,polyester,categories,False,"[""features""]",1,28,28,0,True
public_0101,buying,1,polyester,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0101,buying,1,polyester,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0101,buying,2,color: white,title,False,[],0,96,119,-23,True
public_0101,buying,2,color: white,features,False,[],0,9,4,5,True
public_0101,buying,2,color: white,details,False,[],0,not_retrieved,not_retrieved,,True
public_0101,buying,2,color: white,description,False,[],0,not_retrieved,not_retrieved,,True
public_0101,buying,2,color: white,categories,False,[],0,28,28,0,True
public_0101,buying,2,color: white,store,False,[],0,not_retrieved,not_retrieved,,True
public_0101,buying,2,color: white,price,False,[],0,not_retrieved,not_retrieved,,True
public_0101,buying,3,"65% Polyester, 35% Cotton",title,False,"[""features""]",1,96,168,-72,True
public_0101,buying,3,"65% Polyester, 35% Cotton",features,True,"[""features""]",1,9,24,-15,True
public_0101,buying,3,"65% Polyester, 35% Cotton",details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0101,buying,3,"65% Polyester, 35% Cotton",description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0101,buying,3,"65% Polyester, 35% Cotton",categories,False,"[""features""]",1,28,28,0,True
public_0101,buying,3,"65% Polyester, 35% Cotton",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0101,buying,3,"65% Polyester, 35% Cotton",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0101,buying,4,Imported,title,False,"[""features""]",1,96,99,-3,True
public_0101,buying,4,Imported,features,True,"[""features""]",1,9,9,0,True
public_0101,buying,4,Imported,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0101,buying,4,Imported,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0101,buying,4,Imported,categories,False,"[""features""]",1,28,28,0,True
public_0101,buying,4,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0101,buying,4,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0102,browsing,1,Hand Wash Only,title,False,"[""features""]",1,63,156,-93,True
public_0102,browsing,1,Hand Wash Only,features,True,"[""features""]",1,44,9,35,True
public_0102,browsing,1,Hand Wash Only,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0102,browsing,1,Hand Wash Only,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0102,browsing,1,Hand Wash Only,categories,False,"[""features""]",1,145,145,0,True
public_0102,browsing,1,Hand Wash Only,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0102,browsing,1,Hand Wash Only,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0102,browsing,2,"Push Up Bra, A/B/C cup 3 centimeters Thickness Pad inside. But noted that D cup is thin cup,lightly padded",title,False,"[""features""]",1,63,8,55,True
public_0102,browsing,2,"Push Up Bra, A/B/C cup 3 centimeters Thickness Pad inside. But noted that D cup is thin cup,lightly padded",features,True,"[""features""]",1,44,1,43,True
public_0102,browsing,2,"Push Up Bra, A/B/C cup 3 centimeters Thickness Pad inside. But noted that D cup is thin cup,lightly padded",details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0102,browsing,2,"Push Up Bra, A/B/C cup 3 centimeters Thickness Pad inside. But noted that D cup is thin cup,lightly padded",description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0102,browsing,2,"Push Up Bra, A/B/C cup 3 centimeters Thickness Pad inside. But noted that D cup is thin cup,lightly padded",categories,False,"[""features""]",1,145,145,0,True
public_0102,browsing,2,"Push Up Bra, A/B/C cup 3 centimeters Thickness Pad inside. But noted that D cup is thin cup,lightly padded",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0102,browsing,2,"Push Up Bra, A/B/C cup 3 centimeters Thickness Pad inside. But noted that D cup is thin cup,lightly padded",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0102,browsing,3,Underwire,title,True,"[""title"", ""features""]",2,63,8,55,True
public_0102,browsing,3,Underwire,features,True,"[""title"", ""features""]",2,44,17,27,True
public_0102,browsing,3,Underwire,details,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0102,browsing,3,Underwire,description,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0102,browsing,3,Underwire,categories,False,"[""title"", ""features""]",2,145,145,0,True
public_0102,browsing,3,Underwire,store,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0102,browsing,3,Underwire,price,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0102,browsing,4,Lace Design,title,False,"[""features""]",1,63,11,52,True
public_0102,browsing,4,Lace Design,features,True,"[""features""]",1,44,6,38,True
public_0102,browsing,4,Lace Design,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0102,browsing,4,Lace Design,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0102,browsing,4,Lace Design,categories,False,"[""features""]",1,145,145,0,True
public_0102,browsing,4,Lace Design,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0102,browsing,4,Lace Design,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0103,intent_override,1,cotton,title,True,"[""title"", ""features""]",2,not_retrieved,824,,True
public_0103,intent_override,1,cotton,features,True,"[""title"", ""features""]",2,20,23,-3,True
public_0103,intent_override,1,cotton,details,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0103,intent_override,1,cotton,description,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0103,intent_override,1,cotton,categories,False,"[""title"", ""features""]",2,44,44,0,True
public_0103,intent_override,1,cotton,store,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0103,intent_override,1,cotton,price,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0103,intent_override,2,color: white,title,False,[],0,not_retrieved,not_retrieved,,True
public_0103,intent_override,2,color: white,features,False,[],0,20,3,17,True
public_0103,intent_override,2,color: white,details,False,[],0,not_retrieved,not_retrieved,,True
public_0103,intent_override,2,color: white,description,False,[],0,not_retrieved,not_retrieved,,True
public_0103,intent_override,2,color: white,categories,False,[],0,44,44,0,True
public_0103,intent_override,2,color: white,store,False,[],0,not_retrieved,not_retrieved,,True
public_0103,intent_override,2,color: white,price,False,[],0,not_retrieved,not_retrieved,,True
public_0103,intent_override,3,100% Cotton,title,False,"[""features""]",1,not_retrieved,1081,,True
public_0103,intent_override,3,100% Cotton,features,True,"[""features""]",1,20,18,2,True
public_0103,intent_override,3,100% Cotton,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0103,intent_override,3,100% Cotton,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0103,intent_override,3,100% Cotton,categories,False,"[""features""]",1,44,44,0,True
public_0103,intent_override,3,100% Cotton,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0103,intent_override,3,100% Cotton,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0103,intent_override,4,Imported,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0103,intent_override,4,Imported,features,True,"[""features""]",1,20,8,12,True
public_0103,intent_override,4,Imported,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0103,intent_override,4,Imported,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0103,intent_override,4,Imported,categories,False,"[""features""]",1,44,44,0,True
public_0103,intent_override,4,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0103,intent_override,4,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0104,boundary,1,leather,title,True,"[""title"", ""features"", ""details""]",3,not_retrieved,1334,,True
public_0104,boundary,1,leather,features,True,"[""title"", ""features"", ""details""]",3,not_retrieved,2903,,True
public_0104,boundary,1,leather,details,True,"[""title"", ""features"", ""details""]",3,not_retrieved,50,,True
public_0104,boundary,1,leather,description,False,"[""title"", ""features"", ""details""]",3,not_retrieved,not_retrieved,,True
public_0104,boundary,1,leather,categories,False,"[""title"", ""features"", ""details""]",3,7,7,0,True
public_0104,boundary,1,leather,store,False,"[""title"", ""features"", ""details""]",3,not_retrieved,not_retrieved,,True
public_0104,boundary,1,leather,price,False,"[""title"", ""features"", ""details""]",3,not_retrieved,not_retrieved,,True
public_0104,boundary,2,color: black,title,False,"[""details""]",1,not_retrieved,3934,,True
public_0104,boundary,2,color: black,features,False,"[""details""]",1,not_retrieved,not_retrieved,,True
public_0104,boundary,2,color: black,details,True,"[""details""]",1,not_retrieved,116,,True
public_0104,boundary,2,color: black,description,False,"[""details""]",1,not_retrieved,not_retrieved,,True
public_0104,boundary,2,color: black,categories,False,"[""details""]",1,7,7,0,True
public_0104,boundary,2,color: black,store,False,"[""details""]",1,not_retrieved,not_retrieved,,True
public_0104,boundary,2,color: black,price,False,"[""details""]",1,not_retrieved,not_retrieved,,True
public_0104,boundary,3,Classy Leather-like Fabric,title,False,"[""features""]",1,not_retrieved,40,,True
public_0104,boundary,3,Classy Leather-like Fabric,features,True,"[""features""]",1,not_retrieved,3,,True
public_0104,boundary,3,Classy Leather-like Fabric,details,False,"[""features""]",1,not_retrieved,14,,True
public_0104,boundary,3,Classy Leather-like Fabric,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0104,boundary,3,Classy Leather-like Fabric,categories,False,"[""features""]",1,7,7,0,True
public_0104,boundary,3,Classy Leather-like Fabric,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0104,boundary,3,Classy Leather-like Fabric,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0104,boundary,4,Durable Headband,title,False,"[""features""]",1,not_retrieved,272,,True
public_0104,boundary,4,Durable Headband,features,True,"[""features""]",1,not_retrieved,31,,True
public_0104,boundary,4,Durable Headband,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0104,boundary,4,Durable Headband,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0104,boundary,4,Durable Headband,categories,False,"[""features""]",1,7,7,0,True
public_0104,boundary,4,Durable Headband,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0104,boundary,4,Durable Headband,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0105,browsing,1,polyester,title,False,"[""features""]",1,40,75,-35,True
public_0105,browsing,1,polyester,features,True,"[""features""]",1,407,510,-103,True
public_0105,browsing,1,polyester,details,False,"[""features""]",1,6,14,-8,True
public_0105,browsing,1,polyester,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0105,browsing,1,polyester,categories,False,"[""features""]",1,310,310,0,True
public_0105,browsing,1,polyester,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0105,browsing,1,polyester,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0105,browsing,2,"77% Polyester, 23% Spandex",title,False,"[""features""]",1,40,138,-98,True
public_0105,browsing,2,"77% Polyester, 23% Spandex",features,True,"[""features""]",1,407,60,347,True
public_0105,browsing,2,"77% Polyester, 23% Spandex",details,False,"[""features""]",1,6,10,-4,True
public_0105,browsing,2,"77% Polyester, 23% Spandex",description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0105,browsing,2,"77% Polyester, 23% Spandex",categories,False,"[""features""]",1,310,310,0,True
public_0105,browsing,2,"77% Polyester, 23% Spandex",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0105,browsing,2,"77% Polyester, 23% Spandex",price,False,"[""features""]",1,not_retrieved,135,,True
public_0105,browsing,3,Imported,title,False,"[""features""]",1,40,43,-3,True
public_0105,browsing,3,Imported,features,True,"[""features""]",1,407,351,56,True
public_0105,browsing,3,Imported,details,False,"[""features""]",1,6,13,-7,True
public_0105,browsing,3,Imported,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0105,browsing,3,Imported,categories,False,"[""features""]",1,310,310,0,True
public_0105,browsing,3,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0105,browsing,3,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0105,browsing,4,"IUGA is a lifestyle brand that combines Style, Comfort and Performance. The High Quality Activewear is perfect for Fitness Enthusiasts and Everyday Athleisure as it is Affordable a",title,False,"[""features""]",1,40,3,37,True
public_0105,browsing,4,"IUGA is a lifestyle brand that combines Style, Comfort and Performance. The High Quality Activewear is perfect for Fitness Enthusiasts and Everyday Athleisure as it is Affordable a",features,True,"[""features""]",1,407,1,406,True
public_0105,browsing,4,"IUGA is a lifestyle brand that combines Style, Comfort and Performance. The High Quality Activewear is perfect for Fitness Enthusiasts and Everyday Athleisure as it is Affordable a",details,False,"[""features""]",1,6,1,5,True
public_0105,browsing,4,"IUGA is a lifestyle brand that combines Style, Comfort and Performance. The High Quality Activewear is perfect for Fitness Enthusiasts and Everyday Athleisure as it is Affordable a",description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0105,browsing,4,"IUGA is a lifestyle brand that combines Style, Comfort and Performance. The High Quality Activewear is perfect for Fitness Enthusiasts and Everyday Athleisure as it is Affordable a",categories,False,"[""features""]",1,310,796,-486,True
public_0105,browsing,4,"IUGA is a lifestyle brand that combines Style, Comfort and Performance. The High Quality Activewear is perfect for Fitness Enthusiasts and Everyday Athleisure as it is Affordable a",store,False,"[""features""]",1,not_retrieved,6,,True
public_0105,browsing,4,"IUGA is a lifestyle brand that combines Style, Comfort and Performance. The High Quality Activewear is perfect for Fitness Enthusiasts and Everyday Athleisure as it is Affordable a",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0106,buying,1,cotton,title,True,"[""title"", ""features"", ""description""]",3,38,8,30,True
public_0106,buying,1,cotton,features,True,"[""title"", ""features"", ""description""]",3,68,42,26,True
public_0106,buying,1,cotton,details,False,"[""title"", ""features"", ""description""]",3,not_retrieved,not_retrieved,,True
public_0106,buying,1,cotton,description,True,"[""title"", ""features"", ""description""]",3,38,48,-10,True
public_0106,buying,1,cotton,categories,False,"[""title"", ""features"", ""description""]",3,23,23,0,True
public_0106,buying,1,cotton,store,False,"[""title"", ""features"", ""description""]",3,not_retrieved,not_retrieved,,True
public_0106,buying,1,cotton,price,False,"[""title"", ""features"", ""description""]",3,not_retrieved,not_retrieved,,True
public_0106,buying,2,"Polyester,Cotton,Spandex",title,False,"[""features""]",1,38,14,24,True
public_0106,buying,2,"Polyester,Cotton,Spandex",features,True,"[""features""]",1,68,53,15,True
public_0106,buying,2,"Polyester,Cotton,Spandex",details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0106,buying,2,"Polyester,Cotton,Spandex",description,False,"[""features""]",1,38,55,-17,True
public_0106,buying,2,"Polyester,Cotton,Spandex",categories,False,"[""features""]",1,23,23,0,True
public_0106,buying,2,"Polyester,Cotton,Spandex",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0106,buying,2,"Polyester,Cotton,Spandex",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0106,buying,3,Machine Wash,title,False,"[""features""]",1,38,77,-39,True
public_0106,buying,3,Machine Wash,features,True,"[""features""]",1,68,155,-87,True
public_0106,buying,3,Machine Wash,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0106,buying,3,Machine Wash,description,False,"[""features""]",1,38,166,-128,True
public_0106,buying,3,Machine Wash,categories,False,"[""features""]",1,23,23,0,True
public_0106,buying,3,Machine Wash,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0106,buying,3,Machine Wash,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
